Quality Angle(degree) Distance(mm)
10 357.40625 247.0
8 358.515625 251.5
15 306.859375 2330.75
8 313.21875 294.5
9 335.484375 247.0
13 336.4375 246.25
15 339.03125 243.75
15 340.84375 243.75
15 342.828125 243.25
15 343.359375 242.5
15 345.71875 242.25
15 347.15625 242.25
15 346.78125 242.5
15 349.0 242.25
15 349.921875 243.75
15 352.921875 243.25
15 353.21875 244.0
14 355.25 243.75
12 356.40625 245.5
