Quality Angle(degree) Distance(mm)
12 358.53125 245.5
7 357.90625 244.75
9 311.703125 287.5
8 333.03125 243.75
9 332.4375 241.5
11 334.453125 241.75
14 335.234375 240.25
15 337.640625 239.75
15 339.75 239.0
15 340.296875 239.25
15 341.1875 237.75
15 344.3125 238.0
15 344.640625 238.0
15 345.9375 238.5
15 348.375 238.25
15 348.484375 238.75
15 351.171875 239.75
15 352.953125 239.25
15 352.546875 241.0
14 355.03125 242.0
13 355.5 243.75
