Quality Angle(degree) Distance(mm)
12 357.359375 243.75
9 358.828125 246.25
9 333.265625 243.75
13 334.578125 242.0
13 336.640625 240.25
15 338.078125 241.0
15 338.515625 240.0
15 339.9375 239.25
15 342.390625 238.5
15 341.96875 238.5
15 344.703125 238.25
15 345.234375 238.5
15 346.734375 238.5
15 348.40625 239.0
15 349.25 239.5
15 352.453125 239.75
15 353.78125 240.25
15 354.421875 242.0
12 356.640625 242.25
