Quality Angle(degree) Distance(mm)
9 356.875 249.0
7 357.78125 247.25
8 333.078125 255.25
10 335.796875 249.75
12 337.9375 248.5
11 337.375 247.75
14 340.15625 247.25
15 342.125 246.0
15 342.453125 245.0
15 344.046875 245.25
15 344.625 244.75
15 348.140625 244.5
15 348.96875 245.0
15 349.296875 244.5
15 351.390625 246.5
14 352.234375 245.75
13 354.34375 246.0
11 356.734375 248.0
