Quality Angle(degree) Distance(mm)
15 358.765625 229.75
15 358.78125 230.0
15 304.3125 1227.0
15 305.875 1147.0
15 307.203125 1237.25
15 311.5 1210.5
15 313.03125 1055.5
13 313.59375 3159.25
15 315.375 1729.5
15 317.03125 1432.5
15 327.09375 172.25
8 328.03125 175.0
10 343.765625 238.5
9 344.90625 235.75
12 346.15625 234.25
14 348.28125 234.5
15 349.265625 233.0
15 351.71875 231.5
15 353.703125 231.75
15 353.75 230.5
15 356.015625 230.75
