Quality Angle(degree) Distance(mm)
9 356.5 249.0
8 359.40625 251.5
15 285.828125 128.25
15 289.3125 131.0
15 289.578125 132.25
15 291.015625 132.5
13 291.5625 128.0
10 335.390625 249.75
11 335.65625 248.75
12 338.34375 247.5
12 337.921875 247.25
15 340.109375 245.75
15 341.875 245.5
15 344.359375 245.0
15 344.328125 245.25
15 346.359375 244.75
15 348.921875 244.75
15 350.0 244.5
15 350.515625 245.5
15 351.53125 245.75
14 353.734375 247.0
14 354.828125 247.5
10 355.28125 248.25
