Quality Angle(degree) Distance(mm)
15 357.171875 230.0
15 358.609375 229.0
15 288.15625 1559.25
15 289.5625 1592.75
15 291.03125 1482.25
15 295.328125 1479.5
15 300.6875 2462.0
8 303.5 2554.5
15 312.21875 1952.0
8 344.75 234.75
10 345.921875 234.75
11 348.296875 234.75
13 349.25 233.5
15 351.984375 232.0
15 353.40625 231.0
15 354.09375 230.5
15 356.21875 230.25
