Quality Angle(degree) Distance(mm)
15 356.625 231.5
15 359.375 232.0
15 278.609375 841.25
15 279.921875 843.25
10 280.359375 2105.5
15 290.171875 711.25
15 300.921875 514.0
15 300.21875 2511.25
13 301.65625 2560.5
15 306.453125 559.75
15 318.890625 683.75
9 344.78125 240.25
9 347.34375 233.25
11 346.96875 236.0
13 350.203125 236.0
14 350.09375 235.5
15 352.140625 233.0
15 354.484375 232.25
15 354.765625 232.5
15 357.328125 232.0
