Quality Angle(degree) Distance(mm)
9 358.34375 247.5
9 358.40625 252.5
15 286.6875 1558.0
15 293.90625 1392.5
15 298.0625 1637.0
14 299.578125 1633.5
15 306.640625 1828.75
9 334.640625 249.25
9 336.171875 249.25
10 338.0625 248.5
13 340.796875 246.75
15 340.296875 244.75
15 343.78125 245.0
15 343.421875 244.25
15 344.671875 244.5
15 346.34375 244.0
15 349.53125 244.25
15 349.3125 245.75
15 350.59375 245.75
15 351.734375 246.0
15 354.1875 247.0
11 354.953125 247.0
